client_id,Delinquent90
75116,0.03797349344759517
75117,0.02057514182906026
75118,0.037729711138104735
75119,0.25996338011021447
75120,0.037729711138104735
75121,0.09774581632076576
75122,0.029037620336009297
75123,0.10494521584679055
75124,0.019358688114538863
75125,0.037729711138104735
75126,0.02057514182906026
75127,0.039344175730007445
75128,0.10457355662306703
75129,0.07680570149794802
75130,0.09936982094607255
75131,0.061468582644260875
75132,0.32606104640308514
75133,0.02057514182906026
75134,0.4073224701522372
75135,0.10255200294304571
75136,0.11472242677628315
75137,0.03237627263295485
75138,0.03797349344759517
75139,0.13238825337425295
75140,0.019358688114538863
75141,0.037729711138104735
75142,0.037729711138104735
75143,0.03282310892108626
75144,0.06524710104267435
75145,0.1904072532606942
75146,0.11472242677628315
75147,0.019358688114538863
75148,0.10255200294304571
75149,0.06120308269471493
75150,0.18291408579924118
75151,0.02057514182906026
75152,0.12073796772673802
75153,0.027406945416015037
75154,0.037729711138104735
75155,0.023691384532525363
75156,0.037729711138104735
75157,0.019358688114538863
75158,0.04059888352829435
75159,0.03576398285565295
75160,0.04912034656707531
75161,0.037729711138104735
75162,0.1179046087732563
75163,0.019358688114538863
75164,0.03576398285565295
75165,0.019358688114538863
75166,0.039344175730007445
75167,0.05581139010579954
75168,0.023691384532525363
75169,0.02057514182906026
75170,0.17823682942745675
75171,0.022665535468404097
75172,0.07842016608985074
75173,0.028082972017332127
75174,0.037729711138104735
75175,0.03616199373303428
75176,0.09583184211512649
75177,0.03555845462992802
75178,0.10142954814182012
75179,0.041280340801460404
75180,0.03454752914113156
75181,0.07627362525726708
75182,0.02057514182906026
75183,0.03797349344759517
75184,0.352831253617064
75185,0.05764650240549564
75186,0.03616199373303428
75187,0.024100098062149813
75188,0.0395879580394979
75189,0.019358688114538863
75190,0.11472242677628315
75191,0.04115567544456834
75192,0.04277014003647106
75193,0.02218960642096298
75194,0.38218579041529427
75195,0.03797349344759517
75196,0.15653034961284842
75197,0.03797349344759517
75198,0.1103210460459553
75199,0.0395879580394979
75200,0.029299425731853523
75201,0.17708750607670626
75202,0.0987184877257967
75203,0.022474930818003967
75204,0.07680570149794802
75205,0.02057514182906026
75206,0.037378447447555675
75207,0.20835767689058632
75208,0.03907083020951818
75209,0.039344175730007445
75210,0.03399073722485757
75211,0.10157933153801477
75212,0.10392034431179012
75213,0.039344175730007445
75214,0.024100098062149813
75215,0.033592726347476246
75216,0.02057514182906026
75217,0.06308304723616358
75218,0.04103655849196996
75219,0.06158126912460119
75220,0.02943563121339062
75221,0.02057514182906026
75222,0.019358688114538863
75223,0.037729711138104735
75224,0.03785437649499679
75225,0.02571456265405253
75226,0.02057514182906026
75227,0.019358688114538863
75228,0.04948544298692609
75229,0.03616199373303428
75230,0.061468582644260875
75231,0.03454752914113156
75232,0.1103210460459553
75233,0.019358688114538863
75234,0.2320210696661206
75235,0.03454752914113156
75236,0.061468582644260875
75237,0.07998788349492118
75238,0.04103655849196996
75239,0.019358688114538863
75240,0.02057514182906026
75241,0.049200118589885086
75242,0.17823682942745675
75243,0.03454752914113156
75244,0.019358688114538863
75245,0.07901521208989024
75246,0.03797349344759517
75247,0.03785437649499679
75248,0.05996680453269848
75249,0.03797349344759517
75250,0.10897493735339488
75251,0.03797349344759517
75252,0.059148280517058026
75253,0.03898441893639163
75254,0.039344175730007445
75255,0.02057514182906026
75256,0.019358688114538863
75257,0.09936982094607255
75258,0.03797349344759517
75259,0.16534864324014426
75260,0.10255200294304571
75261,0.06296547498119773
75262,0.037729711138104735
75263,0.019358688114538863
75264,0.039344175730007445
75265,0.023881989182925493
75266,0.019358688114538863
75267,0.024638984624514738
75268,0.03797349344759517
75269,0.02057514182906026
75270,0.022076919940622643
75271,0.037729711138104735
75272,0.19358943525766734
75273,0.02057514182906026
75274,0.1103210460459553
75275,0.07845842017361625
75276,0.10255200294304571
75277,0.019358688114538863
75278,0.03785437649499679
75279,0.03797349344759517
75280,0.019358688114538863
75281,0.09362233152318428
75282,0.03454752914113156
75283,0.020973152706441584
75284,0.019358688114538863
75285,0.03797349344759517
75286,0.02057514182906026
75287,0.14778123915534996
75288,0.07627362525726708
75289,0.037729711138104735
75290,0.020973152706441584
75291,0.024498108939531138
75292,0.024100098062149813
75293,0.2540884373709891
75294,0.02571456265405253
75295,0.09362233152318428
75296,0.02086046622610125
75297,0.019358688114538863
75298,0.02057514182906026
75299,0.03576398285565295
75300,0.12567365187616591
75301,0.20335545351795906
75302,0.03797349344759517
75303,0.03797349344759517
75304,0.17823682942745675
75305,0.02057514182906026
75306,0.03576398285565295
75307,0.026065826344601584
75308,0.019358688114538863
75309,0.03785437649499679
75310,0.03616199373303428
75311,0.09553630572882355
75312,0.03454752914113156
75313,0.10255200294304571
75314,0.02057514182906026
75315,0.02057514182906026
75316,0.09366050503891052
75317,0.03160792825042168
75318,0.08381185867876613
75319,0.03576398285565295
75320,0.1562088199876188
75321,0.04446252279843357
75322,0.022076919940622643
75323,0.09161074411095424
75324,0.02057514182906026
75325,0.13123493394424324
75326,0.03600656396191624
75327,0.08497384088765648
75328,0.019358688114538863
75329,0.03797349344759517
75330,0.020973152706441584
75331,0.037378447447555675
75332,0.03797349344759517
75333,0.10750975992490501
75334,0.019358688114538863
75335,0.09680451352015744
75336,0.09522953113175572
75337,0.25160905087275476
75338,0.02057514182906026
75339,0.08941479372758465
75340,0.03454752914113156
75341,0.023691384532525363
75342,0.02057514182906026
75343,0.041280340801460404
75344,0.10897493735339488
75345,0.09522953113175572
75346,0.03910908429328369
75347,0.0682884073546639
75348,0.03454752914113156
75349,0.039344175730007445
75350,0.02086046622610125
75351,0.037729711138104735
75352,0.029299425731853523
75353,0.019358688114538863
75354,0.3729017556419435
75355,0.024100098062149813
75356,0.04115567544456834
75357,0.041280340801460404
75358,0.04115567544456834
75359,0.022076919940622643
75360,0.03797349344759517
75361,0.2471924257352205
75362,0.024100098062149813
75363,0.02086046622610125
75364,0.0395879580394979
75365,0.029299425731853523
75366,0.019358688114538863
75367,0.019358688114538863
75368,0.029299425731853523
75369,0.11472242677628315
75370,0.0330668912305767
75371,0.05764650240549564
75372,0.03797349344759517
75373,0.22225232822736193
75374,0.028082972017332127
75375,0.019358688114538863
75376,0.019358688114538863
75377,0.059148280517058026
75378,0.03454752914113156
75379,0.03454752914113156
75380,0.03616199373303428
75381,0.04277014003647106
75382,0.08497384088765648
75383,0.17823682942745675
75384,0.04103655849196996
75385,0.06075596438925551
75386,0.041280340801460404
75387,0.09936982094607255
75388,0.02057514182906026
75389,0.13974502571333153
75390,0.037729711138104735
75391,0.04446252279843357
75392,0.019358688114538863
75393,0.05764650240549564
75394,0.09362233152318428
75395,0.1185284571347958
75396,0.1185284571347958
75397,0.019358688114538863
75398,0.037729711138104735
75399,0.029299425731853523
75400,0.4019431261909606
75401,0.023691384532525363
75402,0.03555845462992802
75403,0.024498108939531138
75404,0.1750546474304836
75405,0.1103210460459553
75406,0.03454752914113156
75407,0.09479292610792739
75408,0.024100098062149813
75409,0.04103655849196996
75410,0.2562511114717648
75411,0.09936982094607255
75412,0.03616199373303428
75413,0.020973152706441584
75414,0.11472242677628315
75415,0.10255200294304571
75416,0.07901521208989024
75417,0.05132985715901752
75418,0.1103210460459553
75419,0.03454752914113156
75420,0.024498108939531138
75421,0.02057514182906026
75422,0.02057514182906026
75423,0.09936982094607255
75424,0.041280340801460404
75425,0.10255200294304571
75426,0.06272169267170728
75427,0.10897493735339488
75428,0.03580223693941846
75429,0.02086046622610125
75430,0.10255200294304571
75431,0.06158126912460119
75432,0.039344175730007445
75433,0.0395879580394979
75434,0.0967313092433181
75435,0.02057514182906026
75436,0.0939409897127685
75437,0.03454752914113156
75438,0.04103655849196996
75439,0.022883644347628417
75440,0.02057514182906026
75441,0.020973152706441584
75442,0.019358688114538863
75443,0.03907083020951818
75444,0.026065826344601584
75445,0.03797349344759517
75446,0.03160792825042168
75447,0.19693251910760987
75448,0.03454752914113156
75449,0.06158126912460119
75450,0.04446252279843357
75451,0.037378447447555675
75452,0.02057514182906026
75453,0.019358688114538863
75454,0.0395879580394979
75455,0.03576398285565295
75456,0.09382025470289646
75457,0.07842016608985074
75458,0.09362233152318428
75459,0.039344175730007445
75460,0.02538376729448788
75461,0.1084701720798801
75462,0.047983664875363694
75463,0.029299425731853523
75464,0.17299526822365338
75465,0.02057514182906026
75466,0.318848379551707
75467,0.03797349344759517
75468,0.03797349344759517
75469,0.10255200294304571
75470,0.019358688114538863
75471,0.022076919940622643
75472,0.09362233152318428
75473,0.07627362525726708
75474,0.02057514182906026
75475,0.03797349344759517
75476,0.023691384532525363
75477,0.039344175730007445
75478,0.023691384532525363
75479,0.07680570149794802
75480,0.17708750607670626
75481,0.02086046622610125
75482,0.03616199373303428
75483,0.02625344921641746
75484,0.11472242677628315
75485,0.041280340801460404
75486,0.06117145863858518
75487,0.03894616485262613
75488,0.037378447447555675
75489,0.44461306710500564
75490,0.019358688114538863
75491,0.02057514182906026
75492,0.02057514182906026
75493,0.05996680453269848
75494,0.1750546474304836
75495,0.03797349344759517
75496,0.03454752914113156
75497,0.037729711138104735
75498,0.10255200294304571
75499,0.019358688114538863
75500,0.10487796786550777
75501,0.024100098062149813
75502,0.02958475012889451
75503,0.09762870033105708
75504,0.08062967668179297
75505,0.019358688114538863
75506,0.020973152706441584
75507,0.03282310892108626
75508,0.022665535468404097
75509,0.11472242677628315
75510,0.17823682942745675
75511,0.14778123915534996
75512,0.1069011459870349
75513,0.029299425731853523
75514,0.05764650240549564
75515,0.09479292610792739
75516,0.09936982094607255
75517,0.022474930818003967
75518,0.04115567544456834
75519,0.041280340801460404
75520,0.19693251910760987
75521,0.026065826344601584
75522,0.15348834862735183
75523,0.019358688114538863
75524,0.037729711138104735
75525,0.04912034656707531
75526,0.17792103294489256
75527,0.037729711138104735
75528,0.057777118388251315
75529,0.02057514182906026
75530,0.03689957370134148
75531,0.02057514182906026
75532,0.05764650240549564
75533,0.12171063913176897
75534,0.05223156590134316
75535,0.11472242677628315
75536,0.03555845462992802
75537,0.019358688114538863
75538,0.03399073722485757
75539,0.36892621837561684
75540,0.027282280059122976
75541,0.0545120391559907
75542,0.40252305718793224
75543,0.4095983305878496
75544,0.027127731217448457
75545,0.12171063913176897
75546,0.04115567544456834
75547,0.02057514182906026
75548,0.037729711138104735
75549,0.02057514182906026
75550,0.18366841855210042
75551,0.019358688114538863
75552,0.07627362525726708
75553,0.19358943525766734
75554,0.09382025470289646
75555,0.03934894208941064
75556,0.03907083020951818
75557,0.024100098062149813
75558,0.03689957370134148
75559,0.0395879580394979
75560,0.039344175730007445
75561,0.020973152706441584
75562,0.17248934000456848
75563,0.03576398285565295
75564,0.03785437649499679
75565,0.02057514182906026
75566,0.019358688114538863
75567,0.12567365187616591
75568,0.02057514182906026
75569,0.22276461240162998
75570,0.019358688114538863
75571,0.037729711138104735
75572,0.10750975992490501
75573,0.03454752914113156
75574,0.1103210460459553
75575,0.02086046622610125
75576,0.07842016608985074
75577,0.029299425731853523
75578,0.02958475012889451
75579,0.07998788349492118
75580,0.019358688114538863
75581,0.0395879580394979
75582,0.02086046622610125
75583,0.1179046087732563
75584,0.04115567544456834
75585,0.03616199373303428
75586,0.022883644347628417
75587,0.03576398285565295
75588,0.019358688114538863
75589,0.0395879580394979
75590,0.02057514182906026
75591,0.42671552860467044
75592,0.030801203843415902
75593,0.022076919940622643
75594,0.02218960642096298
75595,0.44261444579673564
75596,0.08613936410337775
75597,0.057777118388251315
75598,0.04103655849196996
75599,0.02086046622610125
75600,0.05108607484952708
75601,0.02057514182906026
75602,0.03907083020951818
75603,0.02218960642096298
75604,0.09583184211512649
75605,0.037729711138104735
75606,0.0395879580394979
75607,0.14990800772732765
75608,0.05996680453269848
75609,0.0395879580394979
75610,0.023881989182925493
75611,0.04277014003647106
75612,0.02086046622610125
75613,0.037729711138104735
75614,0.03797349344759517
75615,0.02538376729448788
75616,0.039344175730007445
75617,0.45443284739341383
75618,0.1103210460459553
75619,0.019358688114538863
75620,0.23080084564945533
75621,0.11329607694690702
75622,0.03454752914113156
75623,0.03383486944751117
75624,0.15653034961284842
75625,0.03907083020951818
75626,0.041280340801460404
75627,0.02086046622610125
75628,0.10255200294304571
75629,0.05996680453269848
75630,0.020973152706441584
75631,0.02057514182906026
75632,0.03580223693941846
75633,0.04056062944452884
75634,0.027282280059122976
75635,0.019358688114538863
75636,0.04103655849196996
75637,0.057777118388251315
75638,0.03797349344759517
75639,0.10255200294304571
75640,0.02086046622610125
75641,0.09161074411095424
75642,0.024100098062149813
75643,0.0330668912305767
75644,0.02218960642096298
75645,0.1147978550584694
75646,0.022883644347628417
75647,0.08062967668179297
75648,0.05802090069774176
75649,0.06349176076578802
75650,0.1580993757056936
75651,0.04277014003647106
75652,0.1622778390357367
75653,0.03797349344759517
75654,0.024100098062149813
75655,0.1103210460459553
75656,0.1904072532606942
75657,0.022474930818003967
75658,0.43199887995565706
75659,0.03237627263295485
75660,0.41583558569027074
75661,0.02057514182906026
75662,0.02057514182906026
75663,0.11329607694690702
75664,0.02218960642096298
75665,0.14131792479411442
75666,0.02218960642096298
75667,0.03785437649499679
75668,0.03282310892108626
75669,0.09362233152318428
75670,0.019358688114538863
75671,0.03282438196494307
75672,0.05996680453269848
75673,0.019358688114538863
75674,0.02057514182906026
75675,0.43635245366165887
75676,0.05802090069774176
75677,0.09583184211512649
75678,0.02057514182906026
75679,0.019358688114538863
75680,0.0395879580394979
75681,0.039344175730007445
75682,0.05802090069774176
75683,0.023691384532525363
75684,0.02057514182906026
75685,0.04277014003647106
75686,0.16930715800759533
75687,0.022665535468404097
75688,0.041280340801460404
75689,0.037729711138104735
75690,0.020973152706441584
75691,0.03616199373303428
75692,0.019358688114538863
75693,0.029299425731853523
75694,0.06510622535769074
75695,0.09161074411095424
75696,0.039344175730007445
75697,0.03797349344759517
75698,0.1904072532606942
75699,0.09362233152318428
75700,0.0395879580394979
75701,0.019358688114538863
75702,0.05108607484952708
75703,0.11472242677628315
75704,0.03797349344759517
75705,0.0395879580394979
75706,0.02218960642096298
75707,0.19355263427758013
75708,0.02585543833903613
75709,0.1904072532606942
75710,0.07477184714570469
75711,0.1103210460459553
75712,0.17248934000456848
75713,0.1946372272978736
75714,0.08640966467180614
75715,0.02218960642096298
75716,0.02057514182906026
75717,0.02218960642096298
75718,0.10310837919457716
75719,0.022076919940622643
75720,0.03797349344759517
75721,0.02057514182906026
75722,0.022076919940622643
75723,0.020973152706441584
75724,0.03454752914113156
75725,0.020973152706441584
75726,0.02086046622610125
75727,0.09533933609166759
75728,0.02746990293093885
75729,0.029299425731853523
75730,0.03797349344759517
75731,0.039344175730007445
75732,0.019358688114538863
75733,0.037378447447555675
75734,0.0987184877257967
75735,0.1572592653545913
75736,0.3729017556419435
75737,0.03576398285565295
75738,0.03282438196494307
75739,0.09366050503891052
75740,0.019358688114538863
75741,0.022474930818003967
75742,0.03454752914113156
75743,0.019358688114538863
75744,0.03555845462992802
75745,0.12171063913176897
75746,0.02057514182906026
75747,0.027282280059122976
75748,0.049200118589885086
75749,0.037729711138104735
75750,0.022076919940622643
75751,0.03576398285565295
75752,0.1103210460459553
75753,0.09522953113175572
75754,0.03580223693941846
75755,0.019358688114538863
75756,0.04115567544456834
75757,0.10255200294304571
75758,0.02057514182906026
75759,0.0395879580394979
75760,0.02538376729448788
75761,0.03454752914113156
75762,0.019358688114538863
75763,0.11472242677628315
75764,0.026065826344601584
75765,0.0395879580394979
75766,0.02218960642096298
75767,0.1904072532606942
75768,0.09522953113175572
75769,0.11198468935975214
75770,0.033592726347476246
75771,0.02057514182906026
75772,0.02538376729448788
75773,0.03576398285565295
75774,0.0967313092433181
75775,0.08815602288462966
75776,0.19358943525766734
75777,0.03797349344759517
75778,0.03797349344759517
75779,0.024100098062149813
75780,0.02086046622610125
75781,0.1750546474304836
75782,0.07842016608985074
75783,0.3729017556419435
75784,0.037378447447555675
75785,0.26774979178914726
75786,0.039344175730007445
75787,0.03576398285565295
75788,0.022883644347628417
75789,0.07680570149794802
75790,0.03797349344759517
75791,0.037378447447555675
75792,0.057777118388251315
75793,0.037729711138104735
75794,0.1904072532606942
75795,0.020973152706441584
75796,0.02218960642096298
75797,0.03520719093937896
75798,0.09533933609166759
75799,0.019358688114538863
75800,0.12567365187616591
75801,0.11472242677628315
75802,0.037729711138104735
75803,0.03797349344759517
75804,0.019358688114538863
75805,0.019358688114538863
75806,0.09525572349411116
75807,0.0395879580394979
75808,0.024498108939531138
75809,0.09936982094607255
75810,0.4188595860319871
75811,0.17726415802242582
75812,0.022076919940622643
75813,0.08791301561602224
75814,0.019358688114538863
75815,0.02538376729448788
75816,0.12171063913176897
75817,0.061468582644260875
75818,0.037378447447555675
75819,0.022076919940622643
75820,0.02057514182906026
75821,0.019358688114538863
75822,0.039344175730007445
75823,0.03797349344759517
75824,0.039344175730007445
75825,0.030801203843415902
75826,0.019358688114538863
75827,0.15926994366733088
75828,0.07901521208989024
75829,0.09362233152318428
75830,0.02538376729448788
75831,0.037729711138104735
75832,0.21118493732367738
75833,0.037378447447555675
75834,0.03454752914113156
75835,0.11472242677628315
75836,0.022076919940622643
75837,0.019358688114538863
75838,0.019358688114538863
75839,0.10255200294304571
75840,0.037729711138104735
75841,0.09382025470289646
75842,0.03576398285565295
75843,0.08948204170886745
75844,0.06120308269471493
75845,0.039344175730007445
75846,0.020973152706441584
75847,0.041280340801460404
75848,0.19693251910760987
75849,0.03785437649499679
75850,0.019358688114538863
75851,0.02086046622610125
75852,0.057777118388251315
75853,0.05802090069774176
75854,0.03797349344759517
75855,0.019358688114538863
75856,0.019358688114538863
75857,0.2559785916608978
75858,0.14131792479411442
75859,0.17823682942745675
75860,0.054594936391278145
75861,0.041280340801460404
75862,0.1622778390357367
75863,0.15667053062432498
75864,0.022474930818003967
75865,0.07680570149794802
75866,0.0395879580394979
75867,0.02057514182906026
75868,0.02086046622610125
75869,0.024638984624514738
75870,0.14131792479411442
75871,0.03907083020951818
75872,0.1103210460459553
75873,0.037378447447555675
75874,0.037729711138104735
75875,0.2320210696661206
75876,0.037729711138104735
75877,0.020973152706441584
75878,0.027406945416015037
75879,0.039344175730007445
75880,0.03689957370134148
75881,0.019358688114538863
75882,0.03797349344759517
75883,0.03797349344759517
75884,0.03797349344759517
75885,0.041280340801460404
75886,0.019358688114538863
75887,0.03797349344759517
75888,0.06349176076578802
75889,0.019358688114538863
75890,0.03580223693941846
75891,0.09005036337561083
75892,0.03454752914113156
75893,0.019358688114538863
75894,0.02057514182906026
75895,0.1904072532606942
75896,0.03454752914113156
75897,0.019358688114538863
75898,0.019358688114538863
75899,0.0395879580394979
75900,0.03454752914113156
75901,0.02218960642096298
75902,0.041280340801460404
75903,0.02057514182906026
75904,0.027406945416015037
75905,0.05581139010579954
75906,0.05802090069774176
75907,0.09583184211512649
75908,0.022474930818003967
75909,0.03454752914113156
75910,0.11472242677628315
75911,0.02057514182906026
75912,0.02057514182906026
75913,0.02057514182906026
75914,0.059148280517058026
75915,0.022076919940622643
75916,0.019358688114538863
75917,0.054594936391278145
75918,0.02057514182906026
75919,0.17823682942745675
75920,0.041280340801460404
75921,0.22222440110821812
75922,0.33584007303186464
75923,0.13374539513628175
75924,0.10115365656414663
75925,0.019358688114538863
75926,0.33808121154557147
75927,0.0816023480868239
75928,0.02057514182906026
75929,0.12073796772673802
75930,0.02218960642096298
75931,0.019358688114538863
75932,0.19358943525766734
75933,0.04549875424101432
75934,0.029299425731853523
75935,0.14131792479411442
75936,0.09479292610792739
75937,0.12567365187616591
75938,0.08640966467180614
75939,0.019358688114538863
75940,0.2304066050742178
75941,0.08941479372758465
75942,0.03454752914113156
75943,0.02057514182906026
75944,0.019358688114538863
75945,0.019358688114538863
75946,0.09533933609166759
75947,0.02086046622610125
75948,0.06158126912460119
75949,0.024100098062149813
75950,0.04103655849196996
75951,0.10255200294304571
75952,0.019358688114538863
75953,0.024100098062149813
75954,0.10337618975394536
75955,0.024100098062149813
75956,0.03797349344759517
75957,0.020973152706441584
75958,0.08062967668179297
75959,0.03443757351298898
75960,0.07627362525726708
75961,0.024498108939531138
75962,0.019358688114538863
75963,0.02086046622610125
75964,0.019358688114538863
75965,0.03454752914113156
75966,0.039344175730007445
75967,0.10255200294304571
75968,0.019358688114538863
75969,0.09533933609166759
75970,0.019358688114538863
75971,0.027406945416015037
75972,0.07627362525726708
75973,0.041280340801460404
75974,0.03454752914113156
75975,0.09762870033105708
75976,0.023691384532525363
75977,0.33808121154557147
75978,0.022474930818003967
75979,0.037416701531321185
75980,0.10272268265699183
75981,0.07521579983543612
75982,0.024100098062149813
75983,0.020973152706441584
75984,0.0428738983225002
75985,0.019358688114538863
75986,0.0395879580394979
75987,0.023691384532525363
75988,0.03898441893639163
75989,0.10457355662306703
75990,0.03785437649499679
75991,0.0395879580394979
75992,0.17151666859953754
75993,0.02057514182906026
75994,0.17823682942745675
75995,0.02057514182906026
75996,0.037416701531321185
75997,0.023881989182925493
75998,0.03416422799249972
75999,0.1103210460459553
76000,0.03454752914113156
76001,0.022076919940622643
76002,0.037729711138104735
76003,0.023691384532525363
76004,0.47883958919451536
76005,0.03907083020951818
76006,0.09161074411095424
76007,0.02057514182906026
76008,0.1339954529828244
76009,0.03580223693941846
76010,0.039344175730007445
76011,0.019358688114538863
76012,0.02057514182906026
76013,0.022665535468404097
76014,0.037729711138104735
76015,0.03600656396191624
76016,0.020973152706441584
76017,0.16930715800759533
76018,0.05996680453269848
76019,0.022076919940622643
76020,0.04446252279843357
76021,0.039344175730007445
76022,0.02834418493196985
76023,0.03454752914113156
76024,0.03797349344759517
76025,0.030801203843415902
76026,0.023691384532525363
76027,0.037729711138104735
76028,0.04446252279843357
76029,0.03454752914113156
76030,0.14131792479411442
76031,0.4881008446386527
76032,0.05802090069774176
76033,0.02218960642096298
76034,0.04115567544456834
76035,0.0395879580394979
76036,0.06158126912460119
76037,0.03085738063863449
76038,0.09583184211512649
76039,0.026190491701493644
76040,0.03576398285565295
76041,0.03797349344759517
76042,0.03576398285565295
76043,0.019358688114538863
76044,0.10069950453546465
76045,0.04115567544456834
76046,0.17823682942745675
76047,0.09479292610792739
76048,0.4095983305878496
76049,0.0395879580394979
76050,0.12295876962133534
76051,0.09382025470289646
76052,0.02057514182906026
76053,0.037378447447555675
76054,0.037378447447555675
76055,0.037729711138104735
76056,0.1103210460459553
76057,0.039344175730007445
76058,0.03576398285565295
76059,0.02057514182906026
76060,0.038865301983793246
76061,0.019358688114538863
76062,0.037729711138104735
76063,0.039344175730007445
76064,0.09362233152318428
76065,0.03454752914113156
76066,0.028082972017332127
76067,0.23978965073675051
76068,0.037729711138104735
76069,0.03454752914113156
76070,0.12672144391637213
76071,0.02057514182906026
76072,0.03785437649499679
76073,0.06158126912460119
76074,0.1991420296995521
76075,0.07680570149794802
76076,0.041280340801460404
76077,0.02057514182906026
76078,0.1904072532606942
76079,0.039344175730007445
76080,0.03454752914113156
76081,0.03616199373303428
76082,0.06510622535769074
76083,0.03454752914113156
76084,0.09936982094607255
76085,0.0330668912305767
76086,0.037729711138104735
76087,0.08062967668179297
76088,0.29365941101613563
76089,0.023691384532525363
76090,0.03454752914113156
76091,0.02057514182906026
76092,0.02057514182906026
76093,0.030589127412988203
76094,0.019358688114538863
76095,0.03454752914113156
76096,0.04103655849196996
76097,0.1103210460459553
76098,0.029640926924113093
76099,0.06308304723616358
76100,0.09366050503891052
76101,0.022076919940622643
76102,0.03616199373303428
76103,0.20335545351795906
76104,0.1904072532606942
76105,0.49065799079119365
76106,0.07901521208989024
76107,0.041280340801460404
76108,0.12567365187616591
76109,0.17823682942745675
76110,0.07901521208989024
76111,0.02057514182906026
76112,0.03576398285565295
76113,0.022076919940622643
76114,0.037729711138104735
76115,0.02086046622610125
76116,0.08144888465456693
76117,0.10255200294304571
76118,0.09936982094607255
76119,0.07901521208989024
76120,0.019358688114538863
76121,0.03785437649499679
76122,0.02057514182906026
76123,0.019358688114538863
76124,0.019358688114538863
76125,0.02057514182906026
76126,0.12073796772673802
76127,0.1904072532606942
76128,0.05996680453269848
76129,0.019358688114538863
76130,0.09366050503891052
76131,0.037729711138104735
76132,0.04892471854747793
76133,0.04103655849196996
76134,0.03797349344759517
76135,0.11973559311158262
76136,0.35621271814635347
76137,0.11114523285685496
76138,0.03797349344759517
76139,0.041280340801460404
76140,0.04277014003647106
76141,0.1029985742346653
76142,0.09522953113175572
76143,0.12073796772673802
76144,0.054594936391278145
76145,0.024100098062149813
76146,0.0395879580394979
76147,0.03399073722485757
76148,0.02086046622610125
76149,0.019358688114538863
76150,0.05132985715901752
76151,0.019358688114538863
76152,0.037729711138104735
76153,0.041280340801460404
76154,0.03416422799249972
76155,0.15653034961284842
76156,0.039344175730007445
76157,0.03576398285565295
76158,0.03898441893639163
76159,0.023691384532525363
76160,0.05132985715901752
76161,0.0395879580394979
76162,0.12171063913176897
76163,0.037729711138104735
76164,0.09522953113175572
